0.704,0.192,0.778,0.328
0.55,0.468,0.638,0.608
0.678,0.44,0.798,0.644
0.854,0.472,0.92,0.608
0.698,0.748,0.78,0.88
0.19,0.168,0.272,0.312
0.318,0.468,0.406,0.592
0.188,0.724,0.278,0.856
0.17,0.404,0.288,0.628
0.048,0.472,0.142,0.592
