0.06015625,0.5763888888888888,3.255208333333333e-05
0.17421875,0.5763888888888888,3.255208333333333e-05
0.28359375,0.5736111111111111,3.255208333333333e-05
0.41015625,0.5847222222222223,3.255208333333333e-05
0.509375,0.5777777777777777,3.255208333333333e-05
0.60859375,0.5708333333333333,3.255208333333333e-05
0.71953125,0.5680555555555555,3.255208333333333e-05
0.8203125,0.5680555555555555,3.255208333333333e-05
0.85390625,0.0763888888888889,3.255208333333333e-05
0.853125,0.25833333333333336,3.255208333333333e-05
0.06328125,0.14166666666666666,3.255208333333333e-05
0.06328125,0.3375,3.255208333333333e-05
